tarih_saat,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),NO ( µg/m3 ),O3 ( µg/m3 )
2023-08-14 03:00:56,,7.65,704.73,8.34,16.38,8.05,0.04
2023-08-14 04:00:56,,8.16,547.5,8.17,14.85,6.68,0.01
2023-08-14 05:00:56,,9.71,686.59,7.76,14.69,6.93,0.0
2023-08-14 06:00:56,,9.3,814.69,7.49,14.67,7.18,0.0
2023-08-14 07:00:56,,8.62,316.55,7.6,13.6,6.0,0.0
2023-08-14 08:00:56,,7.98,729.83,7.89,14.39,6.5,0.02
2023-08-14 09:00:56,,7.62,859.64,8.19,16.1,7.9,0.0
2023-08-14 10:00:56,,7.66,580.93,8.89,14.53,5.63,0.22
2023-08-14 11:00:56,,6.35,277.29,8.79,12.41,3.62,0.96
2023-08-14 12:00:56,,5.17,367.25,7.84,10.74,2.9,2.06
2023-08-14 13:00:56,,6.26,396.42,7.37,10.09,2.72,3.64
2023-08-14 14:00:56,,11.73,,8.03,10.83,2.8,5.5
2023-08-14 15:00:56,,29.57,703.32,10.83,13.64,2.81,14.28
2023-08-14 16:00:56,,44.64,,14.7,17.89,3.19,5.29
2023-08-14 17:00:56,,57.79,,19.01,22.37,3.36,3.0
2023-08-14 18:00:56,,80.54,13.061,23.28,27.76,4.47,2.21
2023-08-14 19:00:56,,103.06,17.051,28.59,38.16,9.57,0.03
2023-08-14 20:00:56,,126.27,19.619,33.54,52.58,19.05,0.03
2023-08-14 21:00:56,,153.46,21.534,34.81,53.08,18.27,0.1
2023-08-14 22:00:56,,172.74,23.264,34.41,65.21,30.8,1.27
2023-08-14 23:00:56,,180.93,,30.39,81.42,51.03,0.3
2023-08-15 00:00:56,,8.7,,30.27,88.57,58.3,0.0
2023-08-15 01:00:56,,18.29,,28.49,81.11,52.62,0.0
2023-08-15 02:00:56,,22.4,854.3,28.11,70.26,42.15,0.0
2023-08-15 03:00:56,,25.33,,25.15,57.59,32.44,0.0
2023-08-15 04:00:56,,27.69,647.89,19.61,48.93,29.32,0.0
2023-08-15 05:00:56,,26.75,588.34,16.51,41.3,24.78,0.41
2023-08-15 06:00:56,,20.31,317.97,15.06,37.25,22.19,0.0
2023-08-15 07:00:56,,14.03,32.23,13.87,40.59,26.73,0.03
2023-08-15 08:00:56,,8.95,,14.37,41.31,26.94,0.15
2023-08-15 09:00:56,,8.04,,15.62,41.42,25.79,0.0
2023-08-15 10:00:56,,14.63,,15.49,37.43,21.94,0.27
2023-08-15 11:00:56,,30.92,350.12,16.38,30.05,13.67,0.38
2023-08-15 12:00:56,,54.71,,17.92,27.93,10.01,0.58
2023-08-15 13:00:56,,86.19,,16.88,25.04,8.16,1.05
2023-08-15 14:00:56,,126.83,,17.4,25.48,8.08,0.53
2023-08-15 15:00:56,,174.78,,17.62,28.28,10.66,0.31
2023-08-15 16:00:56,,226.8,,17.18,31.46,14.28,2.78
2023-08-15 17:00:56,,272.25,,17.52,35.39,17.87,1.22
2023-08-15 18:00:56,,319.66,,17.33,39.43,22.1,0.79
2023-08-15 19:00:56,,360.69,,15.71,46.51,30.8,0.01
2023-08-15 20:00:56,,388.22,,13.76,74.67,60.91,41.61
2023-08-15 21:00:56,,401.3,10.576,13.99,102.1,88.11,51.16
2023-08-15 22:00:56,,390.47,11.798,13.17,146.18,133.02,0.0
2023-08-15 23:00:56,,352.87,,12.24,114.08,101.85,0.06
2023-08-16 00:00:56,,11.42,,10.92,58.22,47.31,0.0
2023-08-16 01:00:56,,39.79,,10.4,44.22,33.82,0.25
2023-08-16 02:00:56,,67.16,-1.342,10.07,38.87,28.8,2.52
2023-08-16 03:00:56,,95.35,-1.975,9.21,31.64,22.43,0.0
2023-08-16 04:00:56,,,-2.532,8.23,24.79,16.56,0.04
2023-08-16 05:00:56,,,-2.789,8.27,27.45,19.18,0.0
2023-08-16 06:00:56,,,-3.154,7.32,28.88,21.55,0.02
2023-08-16 07:00:56,,,-3.299,7.48,33.82,26.34,0.0
2023-08-16 08:00:56,,,-3.4,7.15,45.96,38.81,0.0
2023-08-16 09:00:56,,,-4.064,7.67,38.69,31.03,0.22
2023-08-16 10:00:56,,,-4.16,7.88,26.33,18.45,0.14
2023-08-16 11:00:56,,,,,,,
2023-08-16 12:00:56,,,,50.57,53.78,3.21,6.23
2023-08-16 13:00:56,,,-1.74,21.71,24.45,2.74,5.64
2023-08-16 14:00:56,,,-4.872,14.65,17.46,2.81,1.27
2023-08-16 15:00:56,,,-6.648,12.39,15.06,2.67,2.19
2023-08-16 16:00:56,,,-7.278,10.96,13.27,2.31,2.81
2023-08-16 17:00:56,,,-7.617,10.31,12.84,2.53,2.25
2023-08-16 18:00:56,,,-7.808,9.89,12.43,2.55,3.31
2023-08-16 19:00:56,,,-7.972,9.7,12.38,2.69,6.73
2023-08-16 20:00:56,,,-8.104,10.09,12.81,2.72,1.79
2023-08-16 21:00:56,,,-8.269,11.33,14.49,3.15,0.0
2023-08-16 22:00:56,,,-7.361,11.69,17.66,5.96,0.0
2023-08-16 23:00:56,,,,11.83,25.48,13.65,0.0
2023-08-17 00:00:56,,,,11.29,25.67,14.38,0.0
2023-08-17 01:00:56,,,,11.15,25.79,14.64,0.0
2023-08-17 02:00:56,,,,10.62,23.62,13.0,0.0
2023-08-17 03:00:56,,,,10.03,19.76,9.73,0.0
2023-08-17 04:00:56,,,822.73,10.05,16.92,6.87,3.47
2023-08-17 05:00:56,,,656.18,9.77,14.68,4.91,0.39
2023-08-17 06:00:56,,,525.26,9.55,13.26,3.7,1.74
2023-08-17 07:00:56,,,575.42,9.47,12.75,3.28,1.09
2023-08-17 08:00:56,,,746.6,9.9,16.04,6.14,3.54
2023-08-17 09:00:56,,,649.68,10.34,15.73,5.39,8.59
2023-08-17 10:00:56,,,371.27,9.93,13.51,3.58,17.88
2023-08-17 11:00:56,,,,8.61,11.51,2.9,41.24
2023-08-17 12:00:56,,1.31,,8.59,11.07,2.48,6.65
2023-08-17 13:00:56,,6.14,481.13,8.05,10.46,2.41,18.54
2023-08-17 14:00:56,,6.02,,8.18,10.68,2.51,7.59
2023-08-17 15:00:56,,5.1,,8.16,10.6,2.43,6.67
2023-08-17 16:00:56,,4.17,579.81,8.06,10.53,2.46,8.99
2023-08-17 17:00:56,,4.7,592.15,7.75,10.43,2.68,7.56
2023-08-17 18:00:56,,5.12,566.62,7.89,10.42,2.53,3.04
2023-08-17 19:00:56,,5.51,690.52,7.72,10.2,2.48,8.25
2023-08-17 20:00:56,,5.61,977.47,8.78,11.31,2.52,8.4
2023-08-17 21:00:56,,3.53,980.8,10.48,13.47,2.99,6.31
2023-08-17 22:00:56,,3.17,,10.33,13.55,3.22,6.66
2023-08-17 23:00:56,,8.25,,10.87,19.62,8.75,5.92
2023-08-18 00:00:56,,13.91,,11.18,27.25,16.07,4.94
2023-08-18 01:00:56,,18.73,,10.71,28.99,18.28,5.58
2023-08-18 02:00:56,,22.8,,10.13,24.35,14.22,5.93
2023-08-18 03:00:56,,20.7,808.49,9.93,18.17,8.24,5.16
2023-08-18 04:00:56,,17.17,516.98,9.13,13.57,4.43,5.3
2023-08-18 05:00:56,,10.61,397.42,8.86,11.72,2.86,5.45
2023-08-18 06:00:56,,6.97,243.15,8.5,11.34,2.84,12.48
2023-08-18 07:00:56,,2.15,395.35,8.36,11.01,2.65,17.38
2023-08-18 08:00:56,,1.22,685.23,9.0,12.47,3.47,25.87
2023-08-18 09:00:56,,2.99,852.72,9.91,13.75,3.83,24.11
2023-08-18 10:00:56,,5.61,792.65,10.17,13.49,3.32,3.68
2023-08-18 11:00:56,,7.9,408.95,8.84,11.56,2.72,2.95
2023-08-18 12:00:56,,10.44,394.91,8.2,10.7,2.5,4.48
2023-08-18 13:00:56,,9.49,335.88,7.66,10.1,2.44,4.25
2023-08-18 14:00:56,,12.51,335.84,7.56,10.17,2.61,8.64
2023-08-18 15:00:56,,9.55,165.84,7.59,10.37,2.78,7.03
2023-08-18 16:00:56,,6.8,54.8,7.64,10.27,2.64,8.7
2023-08-18 17:00:56,,5.79,46.65,7.45,10.15,2.7,8.46
2023-08-18 18:00:56,,7.18,118.86,7.74,10.29,2.56,6.56
2023-08-18 19:00:56,,7.95,240.32,7.92,10.52,2.59,5.85
2023-08-18 20:00:56,,9.45,429.05,8.34,10.59,2.25,4.05
2023-08-18 21:00:56,,10.37,672.77,9.55,12.24,2.69,2.28
2023-08-18 22:00:56,,10.06,877.0,10.31,14.26,3.96,2.13
2023-08-18 23:00:56,,10.4,,10.44,20.03,9.59,2.17
2023-08-19 00:00:56,,12.68,,10.55,29.11,18.55,2.55
2023-08-19 01:00:56,,14.33,,10.74,30.57,19.83,2.18
2023-08-19 02:00:56,,16.16,,10.13,24.82,14.7,2.77
2023-08-19 03:00:56,,15.55,,9.97,21.32,11.36,2.55
2023-08-19 04:00:56,,14.39,701.2,9.65,17.25,7.6,5.18
2023-08-19 05:00:56,,12.22,329.66,9.2,13.8,4.61,3.6
2023-08-19 06:00:56,,10.0,233.67,8.95,12.38,3.42,1.17
2023-08-19 07:00:56,,8.28,351.07,8.91,12.12,3.21,0.29
2023-08-19 08:00:56,,7.75,267.05,9.16,11.99,2.82,4.46
2023-08-19 09:00:56,,6.86,118.75,8.38,10.71,2.33,9.53
2023-08-19 10:00:56,,5.55,76.94,8.02,10.45,2.42,11.72
2023-08-19 11:00:56,,5.96,166.11,7.69,10.19,2.5,14.84
2023-08-19 12:00:56,,8.02,438.67,7.49,9.89,2.4,12.58
2023-08-19 13:00:56,,9.45,541.53,7.3,9.88,2.58,14.11
2023-08-19 14:00:56,,10.68,750.68,7.27,9.89,2.62,12.06
2023-08-19 15:00:56,,11.34,733.47,7.28,9.78,2.5,14.04
2023-08-19 16:00:56,,12.1,660.04,7.27,9.85,2.58,14.05
2023-08-19 17:00:56,,10.36,301.84,7.18,9.69,2.5,14.77
2023-08-19 18:00:56,,11.81,304.42,7.18,9.65,2.46,14.66
2023-08-19 19:00:56,,11.25,524.7,7.28,9.79,2.51,11.7
2023-08-19 20:00:56,,10.33,591.8,7.78,10.21,2.43,10.63
2023-08-19 21:00:56,,11.05,706.26,8.57,10.97,2.41,7.29
2023-08-19 22:00:56,,13.94,540.94,10.13,12.62,2.49,1.52
2023-08-19 23:00:56,,15.36,285.9,9.49,11.89,2.39,1.55
2023-08-20 00:00:56,,12.65,54.54,9.63,12.24,2.62,0.3
2023-08-20 01:00:56,,12.38,399.19,10.16,13.0,2.84,0.4
2023-08-20 02:00:56,,10.01,485.21,10.27,13.7,3.44,0.44
2023-08-20 03:00:56,,7.28,339.25,9.73,12.42,2.69,0.03
2023-08-20 04:00:56,,6.09,122.29,9.22,11.97,2.75,0.3
2023-08-20 05:00:56,,5.41,333.54,8.61,11.38,2.76,0.15
2023-08-20 06:00:56,,3.71,627.7,8.9,11.6,2.7,2.08
2023-08-20 07:00:56,,1.88,118.41,7.71,10.26,2.55,5.58
2023-08-20 08:00:56,,0.97,62.54,7.71,10.1,2.39,5.14
2023-08-20 09:00:56,,0.49,21.29,7.99,10.31,2.32,2.83
2023-08-20 10:00:56,,1.31,51.44,7.57,10.16,2.59,5.7
2023-08-20 11:00:56,,0.6,184.57,7.33,9.91,2.58,19.68
2023-08-20 12:00:56,,1.18,405.09,7.13,9.41,2.28,19.14
2023-08-20 13:00:56,,2.82,684.28,7.05,9.32,2.27,13.81
2023-08-20 14:00:56,,3.95,731.18,7.11,9.42,2.31,13.39
2023-08-20 15:00:56,,4.0,715.71,6.99,9.6,2.61,20.94
2023-08-20 16:00:56,,3.88,,7.17,9.95,2.78,16.64
2023-08-20 17:00:56,,3.69,921.55,7.04,9.41,2.37,17.3
2023-08-20 18:00:56,,4.82,955.26,6.92,9.38,2.45,10.43
2023-08-20 19:00:56,,3.23,654.63,7.33,9.78,2.44,16.14
2023-08-20 20:00:56,,5.23,626.02,7.84,10.11,2.27,4.97
2023-08-20 21:00:56,,4.66,555.42,8.14,10.61,2.47,1.25
2023-08-20 22:00:56,,6.24,667.74,9.16,11.88,2.73,0.32
2023-08-20 23:00:56,,6.8,892.47,10.36,14.42,4.06,1.03
2023-08-21 00:00:56,,8.83,697.76,10.46,14.4,3.94,4.65
2023-08-21 01:00:56,,9.45,803.96,10.25,14.1,3.85,6.09
2023-08-21 02:00:56,,7.55,396.97,9.53,12.84,3.31,4.46
2023-08-21 03:00:56,,7.41,225.46,8.94,11.59,2.65,1.81
2023-08-21 04:00:56,,7.57,302.25,8.57,11.35,2.78,0.89
2023-08-21 05:00:56,,6.78,610.06,8.56,11.39,2.83,0.03
2023-08-21 06:00:56,,4.75,525.69,8.12,10.84,2.71,0.67
2023-08-21 07:00:56,,3.15,396.79,8.03,10.6,2.57,11.01
2023-08-21 08:00:56,,2.7,617.06,8.32,11.15,2.83,13.77
2023-08-21 09:00:56,,5.4,426.01,9.04,12.11,3.08,13.7
2023-08-21 10:00:56,,7.7,53.67,8.05,10.85,2.8,23.21
2023-08-21 11:00:56,,8.81,56.43,7.38,10.04,2.66,18.42
2023-08-21 12:00:56,,8.96,352.12,7.44,9.96,2.52,11.91
2023-08-21 13:00:56,,7.94,559.57,7.25,9.68,2.43,8.86
2023-08-21 14:00:56,,7.39,740.03,7.34,9.9,2.56,13.31
2023-08-21 15:00:56,,7.01,883.38,7.28,9.9,2.62,9.36
2023-08-21 16:00:56,,6.25,841.68,7.2,9.71,2.51,5.23
2023-08-21 17:00:56,,6.81,918.5,7.22,9.73,2.51,13.65
2023-08-21 18:00:56,,5.9,828.7,7.39,9.99,2.6,7.96
2023-08-21 19:00:56,,5.07,663.73,7.36,9.97,2.61,8.21
2023-08-21 20:00:56,,5.11,676.83,7.76,10.14,2.38,6.6
2023-08-21 21:00:56,,7.91,413.6,8.14,10.7,2.56,6.03
2023-08-21 22:00:56,,7.68,855.19,9.55,12.17,2.62,2.81
2023-08-21 23:00:56,,8.09,710.4,10.25,13.26,3.02,1.69
2023-08-22 00:00:56,,9.99,905.42,10.5,14.41,3.91,10.62
2023-08-22 01:00:56,,9.25,430.23,9.77,12.83,3.07,0.78
2023-08-22 02:00:56,,9.36,183.67,7.99,10.45,2.45,2.88
2023-08-22 03:00:56,,8.64,193.37,7.25,9.82,2.57,3.35
2023-08-22 04:00:56,,7.3,264.0,7.21,9.63,2.42,3.47
2023-08-22 05:00:56,,7.18,112.34,7.27,9.68,2.41,4.17
2023-08-22 06:00:56,,7.1,97.95,7.11,9.66,2.54,20.99
2023-08-22 07:00:56,,5.88,14.47,7.28,9.85,2.57,19.76
2023-08-22 08:00:56,,5.59,229.75,7.36,9.76,2.4,15.8
2023-08-22 09:00:56,,6.94,239.08,7.87,10.57,2.7,16.23
2023-08-22 10:00:56,,6.9,214.25,7.65,10.18,2.53,16.37
2023-08-22 11:00:56,,6.55,142.57,7.17,9.77,2.6,14.08
2023-08-22 12:00:56,,5.96,200.44,7.24,9.52,2.28,13.16
2023-08-22 13:00:56,,5.82,260.41,6.99,9.62,2.62,16.55
2023-08-22 14:00:56,,5.07,412.25,7.18,9.83,2.65,6.59
2023-08-22 15:00:56,,3.5,434.98,6.96,9.47,2.5,3.68
2023-08-22 16:00:56,,1.18,441.99,7.0,9.57,2.56,8.68
2023-08-22 17:00:56,,1.83,511.51,7.17,9.76,2.59,12.49
2023-08-22 18:00:56,,2.89,475.33,7.25,9.67,2.42,10.57
2023-08-22 19:00:56,,4.53,323.12,7.17,9.65,2.49,9.6
2023-08-22 20:00:56,,5.82,295.84,7.6,9.93,2.34,7.74
2023-08-22 21:00:56,,5.85,309.75,8.13,10.72,2.59,7.29
2023-08-22 22:00:56,,5.11,698.13,9.68,12.96,3.28,4.62
2023-08-22 23:00:56,,5.65,578.11,10.29,14.01,3.72,4.25
2023-08-23 00:00:56,,12.09,401.7,9.75,12.9,3.14,5.73
2023-08-23 01:00:56,,11.29,276.85,8.34,11.02,2.68,8.98
2023-08-23 02:00:56,,11.77,249.88,7.56,10.02,2.45,8.72
2023-08-23 03:00:56,,11.1,45.08,7.34,9.79,2.45,6.86
2023-08-23 04:00:56,,11.46,162.71,7.22,9.69,2.47,5.2
2023-08-23 05:00:56,,11.33,74.51,7.15,9.55,2.4,5.57
2023-08-23 06:00:56,,11.35,50.44,7.37,9.81,2.44,4.1
2023-08-23 07:00:56,,12.02,342.55,7.78,10.39,2.61,1.76
2023-08-23 08:00:56,,11.51,440.45,8.53,11.1,2.57,0.31
2023-08-23 09:00:56,,11.48,347.74,8.71,11.22,2.51,8.07
2023-08-23 10:00:56,,15.14,46.42,18.81,21.43,2.62,41.26
2023-08-23 11:00:56,,,844.85,26.18,28.68,2.49,32.92
2023-08-23 12:00:56,,6.55,,16.31,18.83,2.52,33.08
2023-08-23 13:00:56,,7.44,,10.93,13.5,2.57,30.04
2023-08-23 14:00:56,,8.05,-1.438,8.47,10.93,2.46,24.6
2023-08-23 15:00:56,,,,16.4,18.59,2.19,48.68
2023-08-23 16:00:56,,22.11,852.87,20.18,22.71,2.52,68.11
2023-08-23 17:00:56,,17.23,,9.37,11.89,2.51,37.72
2023-08-23 18:00:56,,6.03,,8.24,10.53,2.3,32.05
2023-08-23 19:00:56,,4.0,444.43,7.77,10.26,2.49,16.7
2023-08-23 20:00:56,,19.05,,8.24,10.85,2.61,24.21
2023-08-23 21:00:56,,82.22,196.84,8.85,11.59,2.74,27.59
2023-08-23 22:00:56,,93.57,588.66,9.32,12.11,2.8,24.63
2023-08-23 23:00:56,,30.07,,9.89,15.87,5.98,17.54
2023-08-24 00:00:56,,14.62,,9.94,16.42,6.48,2.96
2023-08-24 01:00:56,,12.77,,9.69,16.38,6.69,4.43
2023-08-24 02:00:56,,9.65,757.81,9.43,14.59,5.16,10.1
2023-08-24 03:00:56,,8.72,543.25,8.72,12.45,3.73,13.05
2023-08-24 04:00:56,,7.81,510.55,7.98,10.69,2.71,12.22
2023-08-24 05:00:56,,6.75,705.95,7.65,10.03,2.38,11.09
2023-08-24 06:00:56,,6.95,613.42,7.59,10.26,2.67,6.99
2023-08-24 07:00:56,,5.63,835.48,8.17,11.07,2.91,10.73
2023-08-24 08:00:56,,8.17,,9.32,13.58,4.25,11.11
2023-08-24 09:00:56,,7.71,909.22,9.68,14.31,4.63,10.33
2023-08-24 10:00:56,,8.2,803.75,9.73,12.91,3.17,14.2
2023-08-24 11:00:56,,7.1,310.1,8.92,11.54,2.62,9.33
2023-08-24 12:00:56,,5.51,153.91,7.67,10.27,2.6,9.97
2023-08-24 13:00:56,,2.41,148.33,7.22,9.94,2.71,6.49
2023-08-24 14:00:56,,1.93,500.24,7.2,9.81,2.61,1.99
2023-08-24 15:00:56,,1.92,464.73,7.18,9.38,2.2,2.49
2023-08-24 16:00:56,,1.5,533.14,6.94,9.33,2.39,3.32
2023-08-24 17:00:56,,1.43,407.52,7.3,9.88,2.58,4.23
2023-08-24 18:00:56,,0.42,472.34,7.17,9.42,2.26,8.41
2023-08-24 19:00:56,,1.17,456.08,7.45,9.94,2.49,7.57
2023-08-24 20:00:56,,1.17,405.21,8.1,10.58,2.48,4.24
2023-08-24 21:00:56,,3.78,487.63,8.66,11.27,2.61,2.77
2023-08-24 22:00:56,,4.62,627.16,9.69,12.77,3.07,1.08
2023-08-24 23:00:56,,5.33,,10.29,14.22,3.93,0.0
2023-08-25 00:00:56,,9.5,,10.54,15.84,5.31,0.01
2023-08-25 01:00:56,,8.22,880.88,10.35,16.52,6.17,0.01
2023-08-25 02:00:56,,6.84,431.22,9.75,14.32,4.58,0.0
2023-08-25 03:00:56,,5.46,161.52,9.01,12.22,3.21,0.09
2023-08-25 04:00:56,,21.09,230.51,8.57,11.36,2.79,0.13
2023-08-25 05:00:56,,62.32,450.41,8.61,11.71,3.1,0.1
2023-08-25 06:00:56,,53.34,466.35,7.85,10.46,2.61,0.34
2023-08-25 07:00:56,,19.98,502.43,7.86,10.53,2.68,0.54
2023-08-25 08:00:56,,12.04,644.92,8.1,10.95,2.85,1.56
2023-08-25 09:00:56,,10.35,740.57,8.95,12.43,3.48,1.29
2023-08-25 10:00:56,,9.9,369.95,8.72,11.59,2.88,0.54
2023-08-25 11:00:56,,7.73,197.51,8.42,10.9,2.48,4.3
2023-08-25 12:00:56,,8.08,37.2,7.72,9.93,2.21,7.15
2023-08-25 13:00:56,,6.95,19.65,7.57,10.06,2.49,9.88
2023-08-25 14:00:56,,4.96,160.37,7.29,9.99,2.69,10.38
2023-08-25 15:00:56,,4.53,299.42,7.11,9.81,2.7,11.13
2023-08-25 16:00:56,,3.56,359.31,7.37,9.95,2.58,9.05
2023-08-25 17:00:56,,3.45,403.98,7.08,9.65,2.56,9.57
2023-08-25 18:00:56,,3.66,328.72,7.15,9.56,2.41,8.97
2023-08-25 19:00:56,,4.21,255.02,7.45,9.84,2.39,7.36
2023-08-25 20:00:56,,15.49,166.58,7.79,10.23,2.44,5.16
2023-08-25 21:00:56,,13.7,116.76,7.81,10.37,2.55,3.4
2023-08-25 22:00:56,,8.35,53.58,8.19,10.62,2.43,4.56
2023-08-25 23:00:56,,5.17,255.87,8.37,11.04,2.67,3.66
2023-08-26 00:00:56,,8.84,336.3,8.52,11.02,2.5,3.91
2023-08-26 01:00:56,,9.43,162.29,7.61,10.08,2.47,8.84
2023-08-26 02:00:56,,8.67,161.14,7.38,9.76,2.38,10.18
2023-08-26 03:00:56,,9.59,110.48,7.23,9.52,2.29,11.03
2023-08-26 04:00:56,,8.86,183.9,7.04,9.49,2.45,12.37
2023-08-26 05:00:56,,9.06,301.56,7.27,9.77,2.5,13.73
2023-08-26 06:00:56,,8.17,112.01,7.29,9.96,2.67,8.64
2023-08-26 07:00:56,,7.51,417.8,7.04,9.52,2.48,5.15
2023-08-26 08:00:56,,7.71,422.98,7.56,10.14,2.58,4.31
2023-08-26 09:00:56,,8.55,690.34,7.74,10.26,2.52,4.28
2023-08-26 10:00:56,,8.01,402.51,7.75,10.33,2.58,5.47
2023-08-26 11:00:56,,7.34,99.91,7.37,9.83,2.45,7.23
2023-08-26 12:00:56,,7.6,252.45,7.02,9.49,2.47,8.49
2023-08-26 13:00:56,,7.26,264.67,7.05,9.63,2.58,9.53
2023-08-26 14:00:56,,6.82,343.65,7.06,9.74,2.68,10.24
2023-08-26 15:00:56,,7.09,351.44,6.88,9.54,2.66,9.73
2023-08-26 16:00:56,,6.5,450.41,6.97,9.55,2.59,9.34
2023-08-26 17:00:56,,7.13,438.49,6.82,9.21,2.39,10.46
2023-08-26 18:00:56,,7.29,393.51,6.87,9.59,2.71,10.56
2023-08-26 19:00:56,,6.54,298.96,7.12,9.4,2.28,9.73
2023-08-26 20:00:56,,8.49,356.79,7.41,9.56,2.15,6.49
2023-08-26 21:00:56,,21.83,479.04,8.45,11.74,3.3,2.79
2023-08-26 22:00:56,,12.63,587.26,8.7,11.52,2.82,2.73
2023-08-26 23:00:56,,12.54,727.88,9.44,12.77,3.33,2.02
2023-08-27 00:00:56,,8.72,463.75,9.77,13.0,3.23,2.12
2023-08-27 01:00:56,,6.71,382.16,9.37,12.27,2.9,2.77
2023-08-27 02:00:56,,6.97,207.05,8.65,11.38,2.73,3.65
2023-08-27 03:00:56,,5.83,166.07,7.87,10.31,2.43,3.38
2023-08-27 04:00:56,,5.38,190.12,7.95,10.41,2.45,2.85
2023-08-27 05:00:56,,5.73,157.35,7.59,10.2,2.61,3.71
2023-08-27 06:00:56,,5.66,223.21,7.46,9.95,2.49,3.42
2023-08-27 07:00:56,,5.3,229.11,7.1,9.53,2.43,6.25
2023-08-27 08:00:56,,6.26,209.57,6.81,9.26,2.45,8.42
2023-08-27 09:00:56,,6.42,207.56,7.12,9.69,2.57,7.8
2023-08-27 10:00:56,,6.52,131.78,7.41,9.88,2.47,6.13
2023-08-27 11:00:56,,6.7,33.38,7.07,9.52,2.45,7.2
2023-08-27 12:00:56,,6.61,181.06,6.94,9.56,2.62,8.21
2023-08-27 13:00:56,,5.29,169.6,6.99,9.64,2.65,7.51
2023-08-27 14:00:56,,5.87,179.05,6.91,9.49,2.58,7.66
2023-08-27 15:00:56,,6.25,167.87,6.93,9.51,2.57,7.56
2023-08-27 16:00:56,,5.26,303.54,6.77,9.49,2.72,9.79
2023-08-27 17:00:56,,4.69,297.25,6.83,9.39,2.55,9.91
2023-08-27 18:00:56,,4.45,160.36,6.82,9.65,2.83,8.63
2023-08-27 19:00:56,,5.78,112.14,7.01,9.49,2.48,7.0
2023-08-27 20:00:56,,23.84,507.2,7.25,9.82,2.57,5.21
2023-08-27 21:00:56,,25.74,602.84,7.64,10.22,2.58,2.65
2023-08-27 22:00:56,,17.81,613.15,7.98,10.55,2.57,2.12
2023-08-27 23:00:56,,6.2,696.34,8.81,11.52,2.72,1.89
2023-08-28 00:00:56,,8.28,875.66,9.41,12.95,3.54,1.29
2023-08-28 01:00:56,,7.58,692.04,9.27,13.17,3.89,2.51
2023-08-28 02:00:56,,5.9,199.58,8.75,11.55,2.81,2.51
2023-08-28 03:00:56,,6.36,76.82,8.38,11.08,2.7,3.28
2023-08-28 04:00:56,,7.48,36.9,7.96,10.35,2.39,3.86
2023-08-28 05:00:56,,40.78,145.45,7.55,9.91,2.36,3.53
2023-08-28 06:00:56,,31.39,263.77,7.42,9.98,2.56,3.16
2023-08-28 07:00:56,,26.38,293.6,7.55,10.38,2.82,2.46
2023-08-28 08:00:56,,17.68,314.5,8.14,11.01,2.86,0.39
2023-08-28 09:00:56,,11.0,314.65,8.21,10.9,2.7,0.15
2023-08-28 10:00:56,,11.23,249.58,7.65,10.33,2.68,4.71
2023-08-28 11:00:56,,8.91,89.15,7.36,9.95,2.59,9.12
2023-08-28 12:00:56,,7.65,54.02,7.47,9.99,2.53,12.48
2023-08-28 13:00:56,,8.57,,7.14,9.89,2.75,14.25
2023-08-28 14:00:56,,7.94,,6.8,9.7,2.9,13.15
2023-08-28 15:00:56,,5.97,22.5,7.68,10.04,2.36,10.93
2023-08-28 16:00:56,,6.94,117.2,7.12,9.61,2.49,13.43
2023-08-28 17:00:56,,5.08,223.7,6.99,9.5,2.51,15.74
2023-08-28 18:00:56,,3.22,247.18,7.16,9.79,2.62,14.17
2023-08-28 19:00:56,,3.28,289.22,7.33,10.0,2.66,12.68
2023-08-28 20:00:56,,3.6,363.91,7.84,10.41,2.57,9.3
2023-08-28 21:00:56,,2.95,447.9,8.08,10.62,2.54,6.92
2023-08-28 22:00:56,,4.13,501.4,7.55,10.12,2.57,6.36
2023-08-28 23:00:56,,2.2,271.81,7.58,10.11,2.53,6.57
2023-08-29 00:00:56,,7.85,101.61,7.59,10.23,2.64,5.66
2023-08-29 01:00:56,,10.16,106.33,7.55,10.08,2.54,5.56
2023-08-29 02:00:56,,11.74,141.43,7.34,9.95,2.61,6.39
2023-08-29 03:00:56,,10.01,,7.08,9.47,2.39,4.37
2023-08-29 04:00:56,,9.63,36.93,7.0,9.57,2.57,3.58
2023-08-29 05:00:56,,11.57,511.69,7.2,9.96,2.76,2.97
2023-08-29 06:00:56,,11.63,103.67,7.07,9.44,2.37,5.92
2023-08-29 07:00:56,,12.09,378.5,6.89,9.63,2.74,1.52
2023-08-29 08:00:56,,10.99,423.47,7.4,9.83,2.43,2.75
2023-08-29 09:00:56,,12.16,463.21,7.54,10.04,2.51,2.91
2023-08-29 10:00:56,,12.06,254.38,7.36,10.19,2.83,4.81
2023-08-29 11:00:56,,11.64,79.5,7.59,10.18,2.59,13.76
2023-08-29 12:00:56,,12.6,,7.32,9.99,2.67,19.7
2023-08-29 13:00:56,,11.56,,6.76,9.35,2.59,9.52
2023-08-29 14:00:56,,10.04,81.1,6.63,9.19,2.56,7.76
2023-08-29 15:00:56,,9.76,0.1,6.6,9.15,2.55,7.48
